iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success,eval_avg_cost
166,10.276746034622192,-0.3524268797439193,14.931406224224313,83.1160069990596,-10.10679118629602,45.38,27.194955414561722,119,0,0.0,0.0,0.0758821964263916,1.779205083847046,0.0,0.0,0.0,-0.5754204975261265,0.0,45.38,40000,8.361450910568237,0.43759821901536017,0.27804007416087345,-2.8357571064054095,0.0,23.84
167,10.286137342453003,-1.4833001509857513,12.046982426927935,82.94930594621705,-6.9953710822320545,42.84,23.728135198535934,126,2,0.0,0.0,0.07632708549499512,1.8233087062835693,0.0,0.0,0.0,-0.6662084628720889,0.0,42.84,40000,8.415948390960693,0.5522192152677335,0.2994327276968639,-2.8357571064054095,0.0,23.84
168,10.297796726226807,-0.6269473072973047,15.378091683016585,93.64212034230394,-7.225776116650226,46.345,27.234830181221987,153,0,0.0,0.0,0.08059930801391602,1.8184268474578857,0.0,0.0,0.0,-0.6622823473146104,0.0,46.345,40000,8.539186954498291,0.37277442997994165,0.24199382843472583,-2.8357571064054095,0.0,23.84
169,10.272040128707886,-1.6477353507084018,11.028368995244394,78.42117324253468,-9.402888473270597,46.175,22.905116786430057,126,1,0.0,0.0,0.07552695274353027,1.7833540439605713,0.0,0.0,0.0,-0.7608276476539897,0.0,46.175,40000,8.190707921981812,0.45793860655987706,0.27647624549708383,-2.8357571064054095,0.0,23.84
170,10.281406164169312,-0.07084407092295664,16.381267044307084,88.36775208297874,-10.394926945889106,47.415,25.52455239568365,162,2,0.0,0.0,0.07381916046142578,1.7901225090026855,0.0,0.0,0.0,-0.6918292899808863,0.0,47.415,40000,8.316352128982544,0.5044065742614684,0.21548693006549074,-2.8357571064054095,0.0,23.84
171,10.48065733909607,-2.193632634782487,11.065793419575334,87.31472264767619,-9.619210725099398,43.075,26.05819209001269,142,0,0.0,0.0,0.07633566856384277,1.794205665588379,0.0,0.0,0.0,-0.8420096244610464,0.0,43.075,40000,9.017240285873413,0.578411210178061,0.19208741201474333,-2.8357571064054095,0.0,23.84
172,10.260749578475952,-0.8194043239724945,14.979783905645656,95.30306108735812,-10.901786682819907,44.795,25.730195782387664,132,1,0.0,0.0,0.07808184623718262,1.7973597049713135,0.0,0.0,0.0,-0.8397490944121913,0.0,44.795,40000,8.82929015159607,0.5439222987731861,0.23516777752772014,-2.8357571064054095,0.0,23.84
173,10.303706169128418,-2.383282066567519,11.11062281972873,86.72183084492781,-7.837036924263126,45.51,23.282824141413773,115,4,0.0,0.0,0.08005690574645996,1.8351562023162842,0.0,0.0,0.0,-0.9941023916277241,0.0,45.51,40000,8.986141204833984,0.4733513505414786,0.23927127823708327,-2.8357571064054095,0.0,23.84
174,10.20234489440918,-1.5008699323193746,12.540962454635556,89.50850517474177,-9.049483776811437,48.625,26.909744982069228,126,0,0.0,0.0,0.07996654510498047,1.844839334487915,0.0,0.0,0.0,-1.0447791456968891,0.0,48.625,40000,8.753439664840698,0.5538655215214617,0.32550717011849517,-2.8357571064054095,0.0,23.84
175,10.2935791015625,-2.2625253318231056,10.30426804023683,77.09312888913561,-9.184946924288278,47.93,26.561534217736746,144,0,0.0,0.0,0.07452178001403809,1.7799267768859863,0.0,0.0,0.0,-1.1665537643095107,0.0,47.93,40000,7.721584320068359,0.43130211944985847,0.22600739233451092,-2.8357571064054095,0.0,23.84
176,10.261921405792236,-1.0772035521979624,13.985510540425468,95.059588623944,-12.96359144353761,46.34,25.515375756590377,132,0,0.0,0.0,0.08260679244995117,1.8744704723358154,0.0,0.0,0.0,-1.157618743098356,0.0,46.34,40000,7.864099025726318,0.45687139932192106,0.2312770524457934,-2.8357571064054095,0.0,23.84
177,10.00756049156189,-1.4449048872240815,14.371422050812422,107.88215276649412,-10.332115317446394,44.75,25.23979991996767,144,0,0.0,0.0,0.07624220848083496,1.8136937618255615,0.0,0.0,0.0,-1.1863473575109285,0.0,44.75,40000,8.241514921188354,0.45717958630922917,0.2175710751669324,-2.8357571064054095,0.0,23.84
178,10.170917272567749,-2.2648973530926977,10.549771978383395,83.11039894327524,-11.04121787155085,48.26,25.298663996345734,144,0,0.0,0.0,0.07593989372253418,1.7919020652770996,0.0,0.0,0.0,-1.2942023570691055,0.0,48.26,40000,8.42015814781189,0.5446995113666377,0.19711428889626775,-2.8357571064054095,0.0,23.84
179,10.224628925323486,-0.6972093027573635,14.913372647887106,91.22072282041101,-9.829294434102236,44.095,24.591786738665412,134,0,0.0,0.0,0.07855939865112305,1.7802681922912598,0.0,0.0,0.0,-1.2345030516379314,0.0,44.095,40000,8.389777898788452,0.41204574821500217,0.20032842857867766,-2.8357571064054095,0.0,23.84
180,10.522486686706543,-1.1124346258638738,12.319431341152171,79.01968846366096,-9.379244670734879,45.445,25.91190797683567,123,0,0.0,0.0,0.08104276657104492,1.7641098499298096,0.0,0.0,0.0,-1.2222962090605256,0.0,45.445,40000,8.318416595458984,0.522501376663462,0.2982489075790557,-2.8357571064054095,0.0,23.84
181,10.199236154556274,-2.791405298815166,8.157318578673841,61.01934616703179,-7.7729296525001,44.725,24.629035202378514,151,0,0.0,0.0,0.0746772289276123,1.8141703605651855,0.0,0.0,0.0,-1.3792071180359897,0.0,44.725,40000,8.071094036102295,0.4925791819666686,0.1653670000231915,-2.8357571064054095,0.0,23.84
182,10.079137802124023,-1.427296186429312,12.720973652900591,84.86452997031304,-10.962762554409842,45.13,27.225596412200044,150,0,0.0,0.0,0.07450294494628906,1.826547384262085,0.0,0.0,0.0,-1.384016024875322,0.0,45.13,40000,8.083273887634277,0.5205664369719842,0.2951218798480264,-2.8357571064054095,0.0,23.84
183,10.258302211761475,0.254025205203126,16.317908243654806,99.96515505462494,-8.854342086062587,42.515,26.567268866031377,148,0,0.0,0.0,0.07879400253295898,1.7800440788269043,0.0,0.0,0.0,-1.2202119018674773,0.0,42.515,40000,8.66476821899414,0.49732259924765915,0.21215481575120182,-2.8357571064054095,0.0,23.84
184,10.182026624679565,-1.9718036903796388,14.264702247579006,155.00801592296443,-12.935732521212483,43.97,25.546606428251874,145,0,0.0,0.0,0.0754096508026123,1.7503232955932617,0.0,0.0,0.0,-1.2953710807186936,0.0,43.97,40000,8.27674913406372,0.655161857425315,0.25641443459061936,-2.8357571064054095,0.0,23.84
185,10.452606916427612,-1.6302772094051057,16.879611981488807,190.15678542045507,-10.846238866595632,44.125,24.860598846367317,133,0,0.0,0.0,0.07634973526000977,1.7804210186004639,0.0,0.0,0.0,-1.328861693587335,0.0,44.125,40000,8.455163955688477,0.549631737115413,0.23056330075262618,-2.8357571064054095,0.0,23.84
186,10.363507509231567,4.399776621385254,40.90474389195725,498.3735777271015,-9.263999604559391,44.15,26.497499882064343,151,0,0.5,0.0,0.08172988891601562,1.7756502628326416,0.0,0.0,0.0,-0.755997862090076,0.5,44.15,40000,9.542445421218872,0.8309699728494967,0.46699337857559925,-2.8357571064054095,0.0,23.84
187,10.158901691436768,-1.8301769674349098,12.150813932836822,95.7729072682652,-8.404971980366277,43.96,25.853208698341486,125,0,0.0,0.0,0.07805347442626953,1.8111252784729004,0.0,0.0,0.0,-0.8634157726245595,0.0,43.96,40000,8.485321998596191,1.1372059377825832,0.404068866113019,-2.8357571064054095,0.0,23.84
188,10.36606502532959,-0.43954447846069344,18.607847684593555,179.83786032682653,-12.405947743562608,42.76,24.5640468978546,135,0,0.0,0.0,0.07941603660583496,1.8396086692810059,0.0,0.0,0.0,-0.8210286432081729,0.0,42.76,40000,7.853643178939819,0.5337003166107346,0.2984453895062804,-2.8357571064054095,0.0,23.84
189,10.447045803070068,0.6201899143987296,38.94815261222258,521.7225481823979,-13.586980027848675,50.08,26.882403166383767,142,0,0.5,0.0,0.07792425155639648,1.801924705505371,0.0,0.0,0.0,-0.6769067874474827,0.5,50.08,40000,8.43787431716919,0.735846018678491,0.23166527784845845,-2.8357571064054095,0.0,23.84
190,10.16910171508789,-0.9341706564006944,13.983134171845304,85.90639987828149,-9.254794567931512,47.48,28.28850649999042,172,0,0.0,0.0,0.07762789726257324,1.7754015922546387,0.0,0.0,0.0,-0.7026331743428039,0.0,47.48,40000,8.743115425109863,1.4970881911649867,0.33138557263382373,-2.8357571064054095,0.0,23.84
191,10.098665952682495,-2.0617051625331975,10.409712359791616,64.27861037776752,-8.746183890586279,48.4,27.837384934652178,128,0,0.0,0.0,0.07732701301574707,1.8281056880950928,0.0,0.0,0.0,-0.8385403731618433,0.0,48.4,40000,9.060408353805542,0.8841687524502772,0.3639303493652878,-2.8357571064054095,0.0,23.84
192,10.379240036010742,-1.780666828401796,11.058005405969476,75.89736245762518,-8.498435059471714,44.165,24.684768076690535,156,0,0.0,0.0,0.07593321800231934,1.778810739517212,0.0,0.0,0.0,-0.9327530186858385,0.0,44.165,40000,9.132075071334839,0.44581574113173233,0.328144681648112,-2.8357571064054095,0.0,23.84
193,10.160212993621826,-0.9010982711335881,13.483731309092384,73.81153109514852,-6.496407930580335,48.53,28.594214449779873,161,0,0.0,0.0,0.0751950740814209,1.7732369899749756,0.0,0.0,0.0,-0.9295875439306135,0.0,48.53,40000,8.349593877792358,0.5175283965892957,0.32973691392517607,-2.8357571064054095,0.0,23.84
194,10.38174057006836,0.2393838098614809,22.594296622310807,250.01356891894696,-9.907119216447466,48.375,27.97596066268324,158,0,0.0,0.0,0.0778512954711914,1.8021769523620605,0.0,0.0,0.0,-0.8126904085514041,0.0,48.375,40000,8.41313362121582,0.5564006781577681,0.16901218337548676,-2.8357571064054095,0.0,23.84
195,10.20214295387268,-1.5363200326148154,13.76847441901105,97.78588388164675,-9.916708913226156,48.245,26.932600598531142,127,0,0.0,0.0,0.07680177688598633,1.8026442527770996,0.0,0.0,0.0,-0.8850533709577452,0.0,48.245,40000,8.166801452636719,0.6264641670599349,0.2599562476761461,-2.8357571064054095,0.0,23.84
196,10.059815883636475,-0.8042445531669513,14.89584828775428,111.18150867292022,-11.868756396769331,45.73,26.09343020762123,121,0,0.0,0.0,0.07530045509338379,1.7960178852081299,0.0,0.0,0.0,-0.8769724891786659,0.0,45.73,40000,8.284642934799194,0.3926628038511153,0.2242203634349246,-2.8357571064054095,0.0,23.84
197,10.206936597824097,-1.5700835975456497,12.157105712469754,95.744815541308,-6.6848470983846955,51.175,28.59797851247532,155,0,0.0,1,0.08034610748291016,1.825390338897705,0.009981128,0.0030719563,-0.0189129,-0.9462836000153643,0.0,51.175,40000,8.470884323120117,0.4027941652914772,0.24271032782816299,-3.5594821101800904,0.0,17.92
198,9.968123197555542,-1.355714611635307,12.531755065043356,82.92018595070142,-8.686745595403808,43.885,26.620702000510807,142,0,0.0,0.0,0.07622051239013672,1.7714834213256836,0.0,0.0,0.0,-0.9872267011773586,0.0,43.885,40000,8.747727155685425,0.37704189006093625,0.2370793025431571,-3.5594821101800904,0.0,17.92
199,10.15676760673523,-0.7112323629831862,16.063234967494836,93.46994967139524,-10.918544524605554,44.86,28.474381468260205,141,0,0.0,0.0,0.07685065269470215,1.7998101711273193,0.0,0.0,0.0,-0.9596272673579413,0.0,44.86,40000,9.004869937896729,0.32070514665976435,0.1855830745755786,-3.5594821101800904,0.0,17.92
200,10.274816036224365,-1.8548936742359,12.255829620139036,89.0190616736021,-13.20711361464925,46.795,24.315694006135214,132,0,0.0,0.0,0.076995849609375,1.776026964187622,0.0,0.0,0.0,-1.0491539080457373,0.0,46.795,40000,8.999203443527222,0.43879966021240113,0.22852881449857498,-3.5594821101800904,0.0,17.92
201,10.274707555770874,-1.0649485320147478,14.589353056280729,101.28869756730121,-11.896371248511011,42.51,27.435376797120902,125,0,0.0,0.0,0.07553291320800781,1.7614147663116455,0.0,0.0,0.0,-1.0507333704426385,0.0,42.51,40000,8.28869891166687,0.4739217180450884,0.18263652222442142,-3.5594821101800904,0.0,17.92
202,10.274983167648315,-1.940598775872714,21.806019661817224,294.81920280142344,-10.680154902346954,44.32,23.557750317040036,118,0,0.0,0.0,0.07626080513000488,1.7707431316375732,0.0,0.0,0.0,-1.139719910985646,0.0,44.32,40000,8.439738035202026,0.719563181871235,0.22408718993954513,-3.5594821101800904,0.0,17.92
203,10.260670900344849,-3.0810715078234385,8.57169816399792,85.07739001373909,-10.61441979987607,42.675,26.988689760712727,189,0,0.0,0.0,0.0771017074584961,1.7902820110321045,0.0,0.0,0.0,-1.3338550706694252,0.0,42.675,40000,7.817802429199219,1.2216456946624346,0.29670440464548903,-3.5594821101800904,0.0,17.92
204,10.361318349838257,-0.45763422010069,15.041854955535618,87.29022017950474,-11.8152368645371,45.35,27.45318742878502,136,0,0.0,0.0,0.08000683784484863,1.8202483654022217,0.0,0.0,0.0,-1.2462329856125516,0.0,45.35,40000,7.781160831451416,0.42021259373787845,0.22727425040941424,-3.5594821101800904,0.0,17.92
205,10.259212017059326,-2.0335980044879682,10.268746739259521,62.21106121835336,-8.466823043497001,43.325,27.946544956398455,125,0,0.0,0.0,0.07470464706420898,1.768355369567871,0.0,0.0,0.0,-1.3249694875000932,0.0,43.325,40000,8.606943130493164,0.546051511818036,0.3505139810882509,-3.5594821101800904,0.0,17.92
206,10.267393827438354,0.9709470837771577,26.509205485995732,300.050365106724,-9.106122347935445,44.87,28.22344947025434,169,0,0.0,0.0,0.07615089416503906,1.8428127765655518,0.0,0.0,0.0,-1.095377830372368,0.0,44.87,40000,9.129837274551392,0.6665188081643213,0.1950248076315153,-3.5594821101800904,0.0,17.92
207,10.426030397415161,-1.7021956000176774,11.111663911378232,77.23567596196541,-8.48225369932527,42.415,25.274152310216063,116,0,0.0,0.0,0.07769060134887695,1.767038106918335,0.0,0.0,0.0,-1.156059607336899,0.0,42.415,40000,9.13481855392456,1.0227070244968162,0.2771444000947469,-3.5594821101800904,0.0,17.92
208,10.26805305480957,2.0844591067966634,33.81494622082832,324.75030796119626,-10.526762939433747,44.03,25.130242736591306,140,0,0.0,0.0,0.0797421932220459,1.7818572521209717,0.0,0.0,0.0,-0.8320077359235427,0.0,44.03,40000,8.8428213596344,0.6234101383659243,0.2797145480330155,-3.5594821101800904,0.0,17.92
209,10.319241285324097,-2.0362857412747517,12.774487068674766,90.04861306652924,-11.476778045639556,43.6,25.683068352515825,148,0,0.0,0.0,0.0752100944519043,1.8539576530456543,0.0,0.0,0.0,-0.9524355364586636,0.0,43.6,40000,8.941453695297241,2.383886781962464,0.27085556750731243,-3.5594821101800904,0.0,17.92
210,10.256813764572144,-1.9087582873174775,12.530424483968194,77.9501829327189,-10.248555534683199,42.605,28.49366552411255,127,0,0.0,0.0,0.07653427124023438,1.7691318988800049,0.0,0.0,0.0,-1.048067811544545,0.0,42.605,40000,8.406212568283081,0.531578998203155,0.23103288999902533,-3.5594821101800904,0.0,17.92
211,10.066518068313599,-1.384317186178621,14.038508637654399,93.04990248268444,-8.634246216463652,43.24,26.277792905797853,152,0,0.0,0.0,0.07813692092895508,1.7697818279266357,0.0,0.0,0.0,-1.0816927490079526,0.0,43.24,40000,8.68714427947998,0.6015765986226886,0.2699089315017256,-3.5594821101800904,0.0,17.92
212,10.2886381149292,-3.1134048111862516,6.077644664270962,40.01326321317669,-9.15915445359707,45.84,26.257273278084302,133,0,0.0,0.0,0.07592606544494629,1.8011846542358398,0.0,0.0,0.0,-1.2848639552257826,0.0,45.84,40000,8.94161343574524,0.817868945408248,0.28315020855280204,-3.5594821101800904,0.0,17.92
213,9.964457988739014,-1.8661511313211456,13.984274414185068,130.28364311637674,-10.559130202520361,44.865,27.439511201914655,146,0,0.0,0.0,0.07556390762329102,1.802839756011963,0.0,0.0,0.0,-1.342992672835319,0.0,44.865,40000,8.658565044403076,0.5401490129618356,0.18684937040654898,-3.5594821101800904,0.0,17.92
214,10.371853590011597,-2.0041669846254875,9.98193499419941,55.089815579514216,-11.56621463857452,42.65,25.974554856628437,148,0,0.0,0.0,0.07757687568664551,1.8863091468811035,0.0,0.0,0.0,-1.409110104014336,0.0,42.65,40000,8.40243148803711,0.8756570473935147,0.33080473666785515,-3.5594821101800904,0.0,17.92
215,10.372039318084717,-2.053905586029872,11.633440279253083,90.50688914952737,-10.89995550372015,46.495,26.873220406196204,143,0,0.0,0.0,0.07757282257080078,1.778604507446289,0.0,0.0,0.0,-1.4735896522158896,0.0,46.495,40000,8.521725416183472,0.5750950292788429,0.316836724832301,-3.5594821101800904,0.0,17.92
216,10.260000228881836,0.37247612875927544,17.812387204764832,138.13326766236176,-10.351377626396436,43.54,26.007468158204095,142,0,0.0,0.0,0.07621169090270996,1.7762765884399414,0.0,0.0,0.0,-1.288983074118373,0.0,43.54,40000,8.86515736579895,0.4076425896231803,0.16403862412882236,-3.5594821101800904,0.0,17.92
217,10.260857105255127,-0.3362357679900116,27.059490940402384,350.3361029134286,-9.479559102393301,41.27,23.594217511924402,144,0,0.0,0.0,0.07607007026672363,1.7729578018188477,0.0,0.0,0.0,-1.193708343505537,0.0,41.27,40000,8.694320678710938,0.7346733667682851,0.41817154328197065,-3.5594821101800904,0.0,17.92
218,10.18630337715149,-0.4952077121176703,14.735340319346081,75.74298410187968,-12.131453115816091,45.615,23.201008059996013,135,2,0.0,0.0,0.07743144035339355,1.8830087184906006,0.0,0.0,0.0,-1.1238582803667503,0.0,45.615,40000,8.519077062606812,0.646730198258486,0.22528286318182847,-3.5594821101800904,0.0,17.92
219,10.37319016456604,-1.9999672031377582,12.765740282057811,100.41905572340984,-11.133027207177378,47.215,27.92595164000683,153,0,0.0,0.0,0.07703661918640137,1.8073480129241943,0.0,0.0,0.0,-1.2114691726438511,0.0,47.215,40000,8.445735931396484,0.5241783025750673,0.2873479086679659,-3.5594821101800904,0.0,17.92
220,10.291054487228394,-3.287898775726894,7.528926467516994,72.01613107445033,-6.4972029091858055,45.325,26.400177556221095,149,0,0.0,0.0,0.07492685317993164,1.7750740051269531,0.0,0.0,0.0,-1.4191121329521554,0.0,45.325,40000,8.412590742111206,0.5829331398117046,0.2671161759323348,-3.5594821101800904,0.0,17.92
221,10.28188681602478,-1.917247900645104,11.072148789193314,73.03283610970468,-9.41623102159947,44.125,26.01844297801081,137,0,0.0,0.0,0.07568812370300293,1.7893414497375488,0.0,0.0,0.0,-1.4689257097214503,0.0,44.125,40000,8.675987243652344,0.5518505018684298,0.2710496164461802,-3.5594821101800904,0.0,17.92
222,10.173309803009033,-1.104368062298888,30.06037355844115,406.8130794249127,-9.209326928988155,44.225,27.349120186945687,157,0,0.5,0.0,0.07549333572387695,1.770073652267456,0.0,0.0,0.0,-1.4324699449791942,0.5,44.225,40000,9.247685194015503,0.8353083119826122,0.24896831252267254,-3.5594821101800904,0.0,17.92
223,10.408365726470947,-0.5080836312836305,15.026080655147034,102.68190061490563,-12.476704542045425,42.215,26.456923007031637,157,0,0.0,0.0,0.07827043533325195,1.8470458984375,0.0,0.0,0.0,-1.340031313609638,0.0,42.215,40000,9.629048347473145,0.7946882907210586,0.22230839448841633,-3.5594821101800904,0.0,17.92
224,10.130104303359985,-2.5277094432585043,8.056283144279766,43.5727103323693,-12.508151734560624,47.06,24.41139897670758,124,1,0.0,0.0,0.07925033569335938,1.8027088642120361,0.0,0.0,0.0,-1.4587991265745246,0.0,47.06,40000,9.075504779815674,0.730261264178942,0.3080064504096485,-3.5594821101800904,0.0,17.92
225,10.485615253448486,-0.8044110162528827,22.076342071572604,262.45963281911753,-6.910099492771535,44.46,26.565172689067918,173,0,0.0,0.0,0.08663344383239746,1.8342552185058594,0.0,0.0,0.0,-1.3933603155423606,0.0,44.46,40000,8.395515203475952,0.6566493960191409,0.18648405005666344,-3.5594821101800904,0.0,17.92
226,10.360233306884766,-2.0626044966760126,13.842933204101735,122.40625670828148,-11.160401002997888,45.035,25.61354670872427,123,0,0.0,0.0,0.07621526718139648,1.780113697052002,0.0,0.0,0.0,-1.4602847336557259,0.0,45.035,40000,8.432871341705322,0.5365580381471365,0.2231879822171222,-3.5594821101800904,0.0,17.92
227,10.431416988372803,1.3319391917265286,59.334847353913965,831.5212827858438,-9.782211872882376,44.61,27.832676838565135,157,0,0.5,0.0,0.0804438591003418,1.788318395614624,0.0,0.0,0.0,-1.1810623411175005,0.5,44.61,40000,7.914122581481934,0.8368309943740946,0.1853338652695234,-3.5594821101800904,0.0,17.92
228,10.248171329498291,-2.1680718521463587,10.398547016549285,69.49539291630059,-11.50515882486777,45.275,30.471779977546436,160,0,0.0,0.0,0.07822537422180176,1.7822363376617432,0.0,0.0,0.0,-1.2797632922203863,0.0,45.275,40000,7.830432653427124,3.100432544948503,0.5600407123746943,-3.5594821101800904,0.0,17.92
229,10.367475509643555,-0.06776644602624941,32.277477278590354,423.3179319164581,-11.70083635267623,41.07,26.03929914571435,157,0,0.5,0.0,0.07812285423278809,1.8047950267791748,0.0,0.0,0.0,-1.1585636076009727,0.5,41.07,40000,8.190917491912842,0.6731248689605338,0.20211071743019657,-3.5594821101800904,0.0,17.92
230,10.162911176681519,-3.0602845046850637,8.327589743459525,57.4786823924207,-9.490036733323452,41.11,22.743964034442193,107,0,0.0,0.0,0.0754234790802002,1.7762525081634521,0.0,0.0,0.0,-1.3487356973093818,0.0,41.11,40000,7.862407207489014,0.6433832764095695,0.4196718815229784,-3.5594821101800904,0.0,17.92
231,10.067922353744507,-2.768184162418054,9.015789948811754,72.51870716430633,-11.858649721838868,45.18,26.987545275552574,141,0,0.0,0.0,0.08190608024597168,1.817742109298706,0.0,0.0,0.0,-1.490680543820249,0.0,45.18,40000,7.466458082199097,0.5215439167363335,0.2599273510070382,-3.5594821101800904,0.0,17.92
232,10.263874530792236,-2.544391183515578,9.639634105807827,89.917464675992,-10.910623223902807,47.865,25.871543730515963,149,0,0.0,0.0,0.0768740177154541,1.7934799194335938,0.0,0.0,0.0,-1.596051607789782,0.0,47.865,40000,7.573590040206909,0.5726237124796435,0.24623897867101985,-3.5594821101800904,0.0,17.92
233,10.316843271255493,-1.7469880650786995,11.47541088332147,63.49041029239431,-10.039336553181293,45.19,26.323827609221272,122,0,0.0,0.0,0.08341050148010254,1.797654151916504,0.0,0.0,0.0,-1.6111452535186737,0.0,45.19,40000,7.914435863494873,0.582862304314534,0.3511193448459962,-3.5594821101800904,0.0,17.92
234,10.465246438980103,-3.8197622362266004,6.427953400674314,79.31702371709439,-12.896535202133435,46.985,25.439826552081676,135,0,0.0,0.0,0.07521224021911621,1.782825231552124,0.0,0.0,0.0,-1.8320069517894664,0.0,46.985,40000,7.917852401733398,0.57925303800848,0.2671878216755736,-3.5594821101800904,0.0,17.92
235,10.362524271011353,-2.952084881764612,8.360698813940013,63.29969380707545,-15.983589029407097,47.11,27.558263733406715,130,0,0.0,0.0,0.0801091194152832,1.8723938465118408,0.0,0.0,0.0,-1.9440147447869809,0.0,47.11,40000,8.837102890014648,0.5062554783835137,0.291347774635617,-3.5594821101800904,0.0,17.92
236,10.271215438842773,-0.4819089488290848,20.616827573684574,211.41144920915056,-9.005328459120951,45.94,29.833477839501047,163,0,0.0,0.0,0.0753626823425293,1.8058578968048096,0.0,0.0,0.0,-1.7978041651911911,0.0,45.94,40000,9.039759874343872,0.5968549328751397,0.17403500294806554,-3.5594821101800904,0.0,17.92
237,9.96317434310913,-1.9116297167578307,11.404244695148217,77.41810961529063,-9.69724372429616,42.85,25.630596949739584,129,0,0.0,0.0,0.07497215270996094,1.8035519123077393,0.0,0.0,0.0,-1.809186720347855,0.0,42.85,40000,8.532497882843018,0.8243824792918935,0.2593018376482231,-3.5594821101800904,0.0,17.92
238,10.165884256362915,-0.18501539432310848,19.386311063726424,198.0376635032077,-8.547451991883438,45.48,26.53619415063132,149,0,0.0,0.0,0.0791163444519043,1.802091360092163,0.0,0.0,0.0,-1.6467695877453805,0.0,45.48,40000,8.080282926559448,0.6633861185848438,0.15030259899851578,-3.5594821101800904,0.0,17.92
239,10.296951055526733,-2.0055250387718977,11.190431617301332,85.68341544058936,-10.137832497081432,48.135,28.55200124334545,148,0,0.0,0.0,0.07500290870666504,1.7873659133911133,0.0,0.0,0.0,-1.6826451328480323,0.0,48.135,40000,9.104188680648804,0.6304532555484099,0.27778534575094416,-3.5594821101800904,0.0,17.92
240,10.172222375869751,-1.9682048825436427,10.16366781330225,73.72224364626365,-13.420847407099258,47.175,29.085810543974876,159,0,0.0,0.0,0.08170962333679199,1.7635095119476318,0.0,0.0,0.0,-1.7112011078175933,0.0,47.175,40000,8.986492395401001,0.525000730491302,0.32363777820613965,-3.5594821101800904,0.0,17.92
241,10.165075063705444,-0.3401236199142458,14.049847470632223,71.18046398484412,-6.640754462344085,43.425,24.960856856286004,130,0,0.0,0.0,0.08052730560302734,1.7883596420288086,0.0,0.0,0.0,-1.5740933590272586,0.0,43.425,40000,8.367637634277344,0.50683275647034,0.3443970363319745,-3.5594821101800904,0.0,17.92
242,10.309325695037842,-1.0588911820658222,13.606874541441732,83.9907711067083,-9.833689885442492,44.885,26.03020889274614,128,0,0.0,0.0,0.07576823234558105,1.7674345970153809,0.0,0.0,0.0,-1.522573141331115,0.0,44.885,40000,8.253142833709717,0.43520391234148126,0.18309288476112442,-3.5594821101800904,0.0,17.92
243,10.305728912353516,-1.0864784597266255,13.636495858825542,91.24088028252994,-7.99645738697501,43.9,24.525700805481584,119,3,0.0,0.0,0.07373547554016113,1.804598093032837,0.0,0.0,0.0,-1.4789636731706661,0.0,43.9,40000,7.982460021972656,0.47832925147753175,0.2110094579536918,-3.5594821101800904,0.0,17.92
244,10.270652770996094,-1.4918474785552143,15.541367823384135,153.69183458013282,-9.957500966673647,42.8,26.138094804327267,125,0,0.0,0.0,0.07701754570007324,1.8282666206359863,0.0,0.0,0.0,-1.480252053709121,0.0,42.8,40000,7.498523950576782,0.6472897283840942,0.23470398898298278,-3.5594821101800904,0.0,17.92
245,10.26334023475647,-1.8496287889640204,11.449758190387215,83.95039814220945,-11.043148235139048,48.03,26.950864550140132,133,0,0.0,0.0,0.0889580249786377,1.8801052570343018,0.0,0.0,0.0,-1.5171897272346109,0.0,48.03,40000,7.492611646652222,0.7743930090477682,0.24291036028033094,-3.5594821101800904,0.0,17.92
246,10.401877641677856,-1.786438535990049,12.611928112216962,87.50423432016973,-8.430986844279477,48.295,28.82686203873047,172,0,0.0,0.0,0.08208799362182617,1.7822694778442383,0.0,0.0,0.0,-1.5441146081101547,0.0,48.295,40000,7.434244394302368,0.5154114572859595,0.2548469858282632,-3.5594821101800904,0.0,17.92
247,10.368810653686523,-0.7699157017759367,14.847704379383906,99.33832070892856,-9.039819476169242,45.725,25.763916142543238,110,0,0.0,0.0,0.07612180709838867,1.7524566650390625,0.0,0.0,0.0,-1.4666947174767329,0.0,45.725,40000,8.249654531478882,0.4371932745771512,0.20662061424220135,-3.5594821101800904,0.0,17.92
248,10.373106241226196,-1.0530359151916016,13.2671802797009,87.78366214869402,-8.592555417363503,44.9,25.98249410660955,133,0,0.0,0.0,0.07622385025024414,1.8385887145996094,0.0,0.0,0.0,-1.4253288372482198,0.0,44.9,40000,8.589932441711426,0.6294036818993674,0.31605713931035845,-3.5594821101800904,0.0,17.92
249,10.258882522583008,-2.2851799105472765,11.70355756714555,85.9148022841354,-8.976536216922455,44.425,27.05317680051642,143,0,0.0,0.0,0.07977843284606934,1.8408241271972656,0.0,0.0,0.0,-1.5113139445781256,0.0,44.425,40000,8.91084599494934,0.45859536492735664,0.27054617968628214,-3.5594821101800904,0.0,17.92
