iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success,eval_avg_cost
54,10.559770822525024,47.448463743714434,158.7079481811058,1479.6954926790677,-11.041216664593902,0.031050000000000005,0.08667408782329357,0.5900000000000003,0.0,3.0,0.9717883511147818,0.02,0.05527687072753906,1.437859058380127,0.009996904,0.021172812,44.71108173671722,3.0,0.031049999999999994,40000,3.919469118118286,0.6612455824478894,0.4785398035027964,64.59649273400346,0.0,0.0
55,10.664941310882568,83.2289068685048,209.52045313484527,1787.2218987378235,-7.584088923396543,0.02215,0.05830846851015726,0.2900000000000001,0.0,7.5,0.8620693591221026,0.02,0.05483841896057129,1.4411475658416748,0.008127249,0.019181792,48.56286424989597,7.5,0.022150000000000003,40000,4.015583276748657,0.7148773767439599,0.5637616624846302,150.41803772746277,12.0,0.0
56,10.255616664886475,84.55497721291813,232.29966445254385,1824.5013406170826,-15.21504293487786,0.03655000000000001,0.09724503843384508,0.6900000000000004,0.0,7.5,0.9042431611607704,0.02,0.0551908016204834,1.4461188316345215,0.008151256,0.018728776,52.16207554619819,7.5,0.03655,40000,4.855888366699219,0.6656697296814498,0.5426505257172474,69.73837963213212,0.0,0.0
57,10.55138349533081,66.35083522597253,176.40733724116959,1266.7806947118063,-8.739989000397205,0.027300000000000005,0.06596749199416332,0.4100000000000002,0.0,4.0,0.9636700941291261,0.02,0.05611157417297363,1.4840610027313232,0.009981951,0.020638777,53.580951514175624,4.0,0.027299999999999994,40000,4.732120513916016,0.8190457776763441,0.6206921913945981,108.26741387365101,8.0,0.0
58,10.960097312927246,97.38731031913642,250.5399617272524,1776.9781579640057,-11.810599446853905,0.03790000000000001,0.09133777969712208,0.5000000000000002,0.0,7.0,0.8706475148284448,0.02,0.05599498748779297,1.4394781589508057,0.008192483,0.019785611,57.96158739467171,7.0,0.037899999999999996,40000,4.357809782028198,0.6929163697453907,0.5565372194868482,56.59021296155948,0.0,0.0
59,10.654571771621704,113.24982848956188,327.504110851537,2925.098838335093,-14.286411509423209,0.02995,0.07945752009721928,0.6800000000000004,0.0,9.0,1.007069915689041,0.02,0.05610942840576172,1.468099594116211,0.009903601,0.020249682,63.49041150416073,9.0,0.02994999999999999,40000,3.8913393020629883,0.6550905244490707,0.5217462388993811,119.16290946895988,4.0,0.0
60,10.460267066955566,99.78477900374513,242.20133162479195,1557.626811404817,-11.99914096792442,0.023950000000000006,0.06499151867743977,0.5400000000000003,0.0,8.5,0.8808499206836397,0.02,0.05675792694091797,1.4669055938720703,0.008120879,0.018473193,67.11984825411918,8.5,0.02395,40000,4.342559814453125,0.7315655945949386,0.5067497134049131,117.63832069207832,8.0,0.0
61,10.957497835159302,121.09523470430861,286.2865775415834,2365.0164483361687,-12.725327794980014,0.030250000000000013,0.09115063082612213,0.7600000000000005,0.0,10.5,0.9893637280038301,0.02,0.05638766288757324,1.4714868068695068,0.009935928,0.020761093,72.51738689913812,10.5,0.030250000000000003,40000,4.071603536605835,0.6198656834492012,0.5135547717220837,232.9250213727618,12.0,0.0036
62,10.858024835586548,127.00132684187065,293.6828342343163,2112.8523247508906,-15.730734855276589,0.026800000000000004,0.0791186450844553,0.5600000000000003,0.0,12.0,1.0036703455920182,0.02,0.05572962760925293,1.4020886421203613,0.009877941,0.020008888,77.96578089341138,12.0,0.0268,40000,4.389705181121826,0.5508514563564034,0.46296811668735627,183.82378307507497,24.0,0.0
63,10.753645420074463,123.86525298060856,254.33910182334048,1243.3525833062959,-16.430381516123816,0.02755000000000001,0.07661917188276053,0.5700000000000003,0.0,14.0,0.9768300638821686,0.02,0.05552363395690918,1.4329330921173096,0.009995921,0.020644253,82.5557281021311,14.0,0.027549999999999998,40000,4.358348369598389,0.4557714401642534,0.3736453406320674,182.3795881406557,16.0,0.002
64,10.560044288635254,122.5295439130007,313.7739656953396,1751.7034045607443,-9.590242956542747,0.019650000000000004,0.05721343810679447,0.35000000000000014,0.0,9.5,1.023534917040851,0.02,0.061074018478393555,1.4455738067626953,0.009914704,0.019850986,86.55310968321805,9.5,0.01965,40000,4.967756032943726,0.5419194428294282,0.42703724402977056,162.3221186999829,20.0,0.0
65,10.659327507019043,124.09782573382574,298.22419677688015,2177.5548260255305,-10.153087602711482,0.024250000000000008,0.07192661190407904,0.47000000000000025,0.0,11.5,0.8465184159651418,0.02,0.0544130802154541,1.4149136543273926,0.008143213,0.019167371,90.30758128827883,11.5,0.024250000000000004,40000,5.149590730667114,0.5876742554375953,0.4196756063242264,187.34449390230023,16.0,0.0
66,10.56892704963684,156.56100911523362,336.51330558426486,1711.3466633679611,-18.883288925760663,0.026250000000000006,0.08038928722161931,0.6000000000000003,0.0,14.5,0.8807959793701837,0.02,0.05510878562927246,1.439185380935669,0.008158241,0.018686404,96.93292407097431,14.5,0.026250000000000006,40000,5.077553987503052,0.5601833979333423,0.41547030261509815,200.75982767500133,24.0,0.0
67,10.757405281066895,153.1086301464577,329.63783439945183,1942.6879966061815,-10.307959226313224,0.014000000000000002,0.04115823125451336,0.25000000000000006,0.0,14.5,0.9849048805561953,0.02,0.055483341217041016,1.4606573581695557,0.009978119,0.020485604,102.55049467852265,14.5,0.013999999999999999,40000,5.676560401916504,0.6254997943649773,0.4629792308627012,189.71336342283792,16.0,0.0
