iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,time_cost_VF,VF_cost_error_before,VF_cost_error_after,eval_score,eval_success,eval_avg_cost
55,9.476418495178223,-3.5068517483667,3.157780950560177,30.1388583861325,-10.01685332199569,13.2,57.66940263259192,590,0,0.0,0.9,0.05431246757507324,1.4368696212768555,0.008163792,0.020266918,0.00066985626,-3.0095859996297034,0.0,13.2,40000,5.7968430519104,0.5646036740113572,0.5050369322988133,3.8837032318115234,0.6837926945163317,0.44867788985517676,-3.042696855139331,0.0,0.0
56,9.558338642120361,-2.480649777112761,9.669424506926255,82.67652769838305,-11.722333420404766,25.8,75.50735063555071,580,0,0.0,0.9,0.055503129959106445,1.4416110515594482,0.008203015,0.02208031,0.0004902664,-2.956692377378009,0.0,25.8,40000,5.0645432472229,1.554332308755488,0.6384533337481215,4.135998725891113,0.681771479127424,0.524228007047186,-3.040585635033384,0.0,0.0
57,9.661357641220093,-0.7658176272561917,24.849997422821414,320.0494471987475,-9.607407600077828,21.95,62.69527494157754,340,0,0.5,0.9,0.05659627914428711,1.457923173904419,0.008150908,0.026123416,0.00012670555,-2.7376049023658275,0.5,21.95,40000,5.140848875045776,0.9050570763595972,0.4224301194357307,4.175741910934448,0.5959342234049838,0.43860760323988135,-3.043261025366527,0.0,0.0
58,9.860738039016724,0.052129262555140485,29.129217564971125,376.342500277468,-10.068563311898238,26.4,72.7876363127695,530,0,0.5,1.0,0.05420684814453125,1.4154107570648193,0.009951489,0.025164364,-0.0014323395,-2.458631485873731,0.5,26.4,40000,4.9095892906188965,0.6998674410490879,0.5075975223005939,4.46803879737854,0.6296381093194319,0.4758459445896148,-2.4796775478023387,0.0,0.8
59,9.766787767410278,-1.6975644970196166,10.968594701166973,81.61422706271868,-10.353836241728423,20.95,66.3219232230188,570,0,0.0,0.9,0.0567479133605957,1.432704210281372,0.008120944,0.020498004,-0.0022840241,-2.38252478698832,0.0,20.95,40000,4.8889453411102295,1.799676136698879,0.5505400326842146,4.932126998901367,0.6598805016219671,0.4288095432844485,1.0321953151474095,0.0,28.8
60,9.562299728393555,2.149910684264612,26.211997822108,285.89206472592474,-10.778757860183749,26.05,75.21234938492482,480,0,0.0,0.9,0.055266618728637695,1.427983283996582,0.008114897,0.02345017,-0.001336444,-1.9292812398630268,0.0,26.05,40000,4.951629638671875,0.5398746279945922,0.3881816811899828,4.763275623321533,0.6974416494327491,0.48953411707990924,0.5692932540656307,0.0,59.2
61,9.867454767227173,0.4369099558375141,15.520720727147804,98.94268256586771,-8.627591913962409,34.5,87.348440169244,570,0,0.0,0.9,0.05537581443786621,1.4300391674041748,0.008133781,0.019397758,0.0013913208,-1.6926621202929728,0.0,34.5,40000,4.844561576843262,0.7907967079607239,0.534495124995207,4.920195817947388,0.6243230086391727,0.48336986202534576,-0.4987069775879337,0.0,128.0
62,9.76632285118103,6.134617659699615,58.398619714353075,725.943882949963,-10.59111959236782,28.45,88.386070735156,670,0,0.5,0.9,0.053157806396484375,1.4179072380065918,0.008137346,0.01950339,-0.0002247101,-0.909934142293714,0.5,28.45,40000,5.488949537277222,0.8395782894296104,0.541231369221316,3.818634033203125,0.6109368909129502,0.5126945333379622,0.19980735623184046,0.0,139.6
63,9.764379978179932,6.263468779574032,32.67891331691512,295.79365072249055,-11.600076654075211,48.8,109.1858965251465,570,0,0.0,1.0,0.056299448013305664,1.4852728843688965,0.009981612,0.02191264,-0.0005191711,-0.19259385010693952,0.0,48.8,40000,5.5789265632629395,0.8026516014328711,0.3690348830625341,4.953847646713257,0.5956490030402747,0.4654636862131788,3.1015975005601275,0.0,196.4
64,9.86141562461853,18.60780328676341,132.5793369665292,1723.6578724600731,-12.927974633313204,50.35,113.94462470867153,580,0,1.5,0.9,0.05489039421081543,1.4538822174072266,0.008173804,0.02013653,-0.0003648117,1.6874458635800955,1.5,50.35,40000,5.393799781799316,0.8630180968204737,0.5866889108356087,4.470214605331421,0.49614564247330484,0.3847709466394937,0.46324041248859127,0.0,208.4
65,9.989816427230835,7.682474792305629,35.492855644700626,280.40255998112434,-8.331984386050625,45.4,94.59830865295638,550,0,0.0,0.9,0.05600237846374512,1.4539086818695068,0.008167227,0.019334866,-0.000731813,2.2869487564526487,0.0,45.4,40000,5.304599046707153,3.948065770584016,0.505988717682628,4.792189836502075,0.5958832635215133,0.4789121939502015,38.26358048272055,4.0,110.4
66,10.066770792007446,15.817782035610621,62.6104881450524,460.1479555958087,-13.065706677919486,58.7,126.34995053422064,920,0,0.5,1.0,0.05491828918457031,1.477978229522705,0.009814416,0.03227452,-0.0017692473,3.640032084368446,0.5,58.7,40000,5.454261779785156,0.6712038981653831,0.5774710832473468,4.589842796325684,0.5186129806130166,0.4180286254094314,46.12629698512234,4.0,104.8
